,DEPTH,VP,RHOB,AI
2773,997.9152,2254.3467,2.0908399999999996,4713.478211757812
2774,998.0676,2310.4395,2.0904599999999998,4829.881259179687
2775,998.22,2320.011,2.09,4848.822961425781
2776,998.3724,2302.0688,2.08954,4810.264939931641
2777,998.5248,2278.8027,2.08906,4760.555640273437
2778,998.6772,2258.8171,2.08858,4717.720299487304
2779,998.8296,2289.1396,2.08804,4779.815151523438
2780,998.982,2277.4028,2.0874599999999996,4753.987315751952
2781,999.1344,2262.8206,2.08684,4722.144450419922
2782,999.2868,2237.126,2.0862600000000002,4667.2264398632815
2783,999.4392,2252.779,2.08582,4698.891603774414
2784,999.5916,2230.7524,2.08566,4652.591136943359
2785,999.744,2242.6313,2.0858399999999997,4677.770170195312
2786,999.8964,2321.3394,2.117,4914.275415527343
2787,1000.0488,2303.622,2.11,4860.642568359374
2788,1000.2012,2251.254,2.095,4716.37693359375
2789,1000.3536,2219.0408,2.08,4615.6048046875
2790,1000.506,2221.7788,2.08,4621.299921875
2791,1000.6584,2236.431,2.09536,4686.1278678125
2792,1000.8108,2262.227,2.0983400000000003,4746.9215097363285
2793,1000.9632,2256.6746,2.10076,4740.731649814454
2794,1001.1156,2257.6458,2.10284,4747.46779303711
2795,1001.268,2285.7515,2.10486,4811.186828291015
2796,1001.4204,2293.9727,2.1069000000000004,4833.170989453126
2797,1001.5728,2274.0894,2.10906,4796.190896044922
2798,1001.7252,2275.6655,2.11142,4804.88570774414
2799,1001.8776,2270.278,2.1138999999999997,4799.140825219726
2800,1002.03,2267.3496,2.11654,4798.936142226563
2801,1002.1824,2259.5745,2.11912,4788.309435800781
2802,1002.3348,2268.2925,2.12158,4812.36396071289
2803,1002.4872,2284.5088,2.12378,4851.794076035157
2804,1002.6396,2294.9277,2.12584,4878.64917484375
2805,1002.792,2290.6753,2.1281,4874.786090966797
2806,1002.9444,2285.3635,2.1305,4868.966990844727
2807,1003.0968,2274.4512,2.13334,4852.177663007813
2808,1003.2492,2278.5337,2.1363199999999996,4867.677095624999
2809,1003.4016,2282.811,2.13944,4883.937241054688
2810,1003.554,2279.8228,2.14248,4884.474653789062
2811,1003.7064,2276.6108,2.14534,4884.104299150391
2812,1003.8588,2266.1475,2.1481399999999997,4868.00200673828
2813,1004.0112,2262.9717,2.15076,4867.108969804687
2814,1004.1636,2287.6387,2.15326,4925.880846601563
2815,1004.316,2290.6362,2.15552,4937.5122075
2816,1004.4684,2242.5244,2.115,4742.939135742188
2817,1004.6208,2252.7698,2.12,4775.871923828126
2818,1004.7732,2241.8447,2.124,4761.67819921875
2819,1004.9256,2256.3105,2.13,4805.94146484375
2820,1005.078,2274.1416,2.142,4871.211310546875
2821,1005.2304,2280.8242,2.148,4899.210421875
2822,1005.3828,2311.3276,2.16,4992.4676953125
2823,1005.5352,2330.7534,2.162,5039.0888896484375
2824,1005.6876,2378.4604,2.16,5137.4745703125
2825,1005.84,2347.9966,2.158,5066.976624023438
2826,1005.9924,2355.74,2.154,5074.263938964844
2827,1006.1448,2378.8242,2.152,5119.229718750001
2828,1006.2972,2343.5605,2.145,5026.937373046875
2829,1006.4496,2323.7239,2.141,4975.092820556641
2830,1006.602,2287.2163,2.133,4878.632386230469
2831,1006.7544,2267.276,2.131,4831.564897949218
2832,1006.9068,2263.0608,2.131,4822.582545654296
2833,1007.0592,2276.058,2.145,4882.144636230469
2834,1007.2116,2292.417,2.16,4951.620703125001
2835,1007.364,2313.4316,2.18,5043.280976562501
2836,1007.5164,2310.5186,2.181,5039.240967773438
2837,1007.6688,2304.085,2.182,5027.513384765625
2838,1007.8212,2300.681,2.183,5022.386422607421
2839,1007.9736,2294.2495,2.184,5010.640933593751
2840,1008.126,2290.692,2.185,5005.161789550782
2841,1008.2784,2326.211,2.177,5064.1612109375
2842,1008.4308,2249.9673,2.146,4828.429793945313
2843,1008.5832,2285.175,2.125,4855.996978759766
2844,1008.7356,2372.3433,2.1748399999999997,5159.467019316406
2845,1008.888,2329.938,2.17638,5070.830438935547
2846,1009.0404,2326.2231,2.178,5066.514008789062
2847,1009.1928,2260.479,2.134,4823.862194335938
2848,1009.3452,2266.3508,2.14,4849.990776367188
2849,1009.4976,2275.3845,2.148,4887.525952148438
2850,1009.65,2305.1555,2.145,4944.558585205078
2851,1009.8024,2296.9824,2.139,4913.245400390624
2852,1009.9548,2356.7615,2.18478,5149.00533449707
2853,1010.1072,2354.9666,2.1859,5147.72138762207
2854,1010.2596,2245.6274,2.138,4801.151469726562
2855,1010.412,2257.7139,2.15,4854.084814453125
2856,1010.5644,2283.3203,2.175,4966.2216796875
2857,1010.7168,2324.3916,2.187,5083.444432617187
2858,1010.8692,2319.7832,2.195,5091.924130859375
2859,1011.0216,2327.4585,2.199,5118.081232910155
2860,1011.174,2340.2092,2.205,5160.1613488769535
2861,1011.3264,2347.912,2.209,5186.537849609375
2862,1011.4788,2354.9155,2.215,5216.137893066406
2863,1011.6312,2353.2527,2.216,5214.807951171875
2864,1011.7836,2343.0986,2.213,5185.277274414063
2865,1011.936,2348.9648,2.21,5191.2123046875
2866,1012.0884,2354.859,2.203,5187.754127441406
2867,1012.2408,2349.4834,2.2,5168.8634765625
2868,1012.3932,2359.7415,2.197,5184.351976806641
2869,1012.5456,2350.0234,2.195,5158.3014453125
2870,1012.698,2333.1746,2.193,5116.651811279297
2871,1012.8504,2321.9424,2.191,5087.375760742187
2872,1013.0028,2320.082,2.189,5078.65956640625
2873,1013.1552,2317.357,2.188,5070.376970703125
2874,1013.3076,2330.8442,2.181,5083.571283691406
2875,1013.46,2362.0208,2.17,5125.585031738281
2876,1013.6124,2338.8525,2.165,5063.615747070313
2877,1013.7648,2307.23,2.157,4976.695067871094
2878,1013.9172,2298.294,2.158,4959.718333984375
2879,1014.0696,2290.1938,2.162,4951.399098632813
2880,1014.222,2279.252,2.163,4930.021974609374
2881,1014.3744,2273.7832,2.166,4925.0144179687495
2882,1014.5268,2279.0083,2.167,4938.610987792968
2883,1014.6792,2289.5366,2.169,4966.0049311523435
2884,1014.8316,2294.1953,2.169,4976.1096328125
2885,1014.984,2320.457,2.18,5058.596328125001
2886,1015.1364,2334.2837,2.186,5102.744149414062
2887,1015.2888,2346.912,2.194,5149.12516796875
2888,1015.4412,2347.0737,2.194,5149.479764648438
2889,1015.5936,2358.2686,2.195,5176.399477539062
2890,1015.746,2363.1997,2.195,5187.223356933593
2891,1015.8984,2374.497,2.196,5214.3955664062505
2892,1016.0508,2367.0422,2.196,5198.024750976563
2893,1016.2032,2357.0679,2.196,5176.121044921875
2894,1016.3556,2338.5664,2.197,5137.83039453125
2895,1016.508,2328.6123,2.197,5115.961233398438
2896,1016.6604,2342.1558,2.197,5145.716208496094
2897,1016.8128,2343.102,2.197,5147.795205566406
2898,1016.9652,2362.5288,2.195,5185.750734863281
2899,1017.1176,2373.4917,2.194,5207.440788085937
2900,1017.27,2380.3154,2.192,5217.651421875001
2901,1017.4224,2383.0322,2.192,5223.606640625
2902,1017.5748,2374.1401,2.182,5180.373778320312
2903,1017.7272,2364.8135,2.172,5136.374871093751
2904,1017.8796,2360.048,2.164,5107.144079101563
2905,1018.032,2361.0554,2.163,5106.962873291015
2906,1018.1844,2361.1729,2.162,5104.855705078125
2907,1018.3368,2362.4136,2.162,5107.538147460938
2908,1018.4892,2345.4658,2.162,5070.897103515625
2909,1018.6416,2350.4336,2.161,5079.28699609375
2910,1018.794,2362.1504,2.163,5109.331294921874
2911,1018.9464,2359.5955,2.164,5106.1645732421875
2912,1019.0988,2358.404,2.167,5110.66158227539
2913,1019.2512,2353.0032,2.165,5094.25187133789
2914,1019.4036,2351.6543,2.165,5091.331552734375
2915,1019.556,2341.1885,2.156,5047.60235546875
2916,1019.7084,2369.0703,2.156,5107.71559375
2917,1019.8608,2391.412,2.154,5151.10168359375
2918,1020.0132,2369.8145,2.15,5095.10107421875
2919,1020.1656,2344.0557,2.144,5025.655343750001
2920,1020.318,2331.5542,2.143,4996.520648925781
2921,1020.4704,2358.165,2.139,5044.115018554687
2922,1020.6228,2306.257,2.139,4933.083894287109
2923,1020.7752,2268.883,2.14,4855.409741210938
2924,1020.9276,2268.7935,2.141,4857.486791503907
2925,1021.08,2318.221,2.14,4960.992827148438
2926,1021.2324,2327.4214,2.14,4980.681767578125
2927,1021.3848,2371.5007,2.163,5129.556084228515
2928,1021.5372,2396.6233,2.174,5210.259034667969
2929,1021.6896,2421.562,2.184,5288.691433593751
2930,1021.842,2428.0967,2.184,5302.9631484375
2931,1021.9944,2443.6255,2.193,5358.8706958007815
2932,1022.1468,2381.4392,2.14656,5111.9021484375
2933,1022.2992,2330.2075,2.14532,4999.040795800781
2934,1022.4516,2335.9277,2.1439199999999996,5008.042188281249
2935,1022.604,2333.319,2.1423599999999996,4998.809489501952
2936,1022.7564,2359.5703,2.14072,5051.179359375
2937,1022.9088,2478.0938,2.185,5414.63484375
2938,1023.0612,2455.4995,2.181,5355.444435058594
2939,1023.2136,2462.037,2.181,5369.702935546875
2940,1023.366,2468.705,2.179,5379.308365234375
2941,1023.5184,2471.7712,2.178,5383.517761230469
2942,1023.6708,2436.002,2.177,5303.176251953125
2943,1023.8232,2449.5312,2.177,5332.62953125
2944,1023.9756,2437.7002,2.168,5284.9340234375
2945,1024.1281,2413.1802,2.164,5222.121900390625
2946,1024.2804,2464.0098,2.158,5317.33307421875
2947,1024.4327,2465.923,2.158,5321.462040527344
2948,1024.5852,2463.8367,2.154,5307.104187011719
2949,1024.7375,2462.685,2.15,5294.772875976562
2950,1024.89,2455.977,2.142,5260.702842773438
2951,1025.0424,2384.4058,2.14,5102.628330078125
2952,1025.1948,2398.2778,2.137,5125.119727050781
2953,1025.3472,2422.1118,2.135,5171.208728027344
2954,1025.4996,2450.497,2.13,5219.558759765625
2955,1025.652,2429.6006,2.129,5172.619647460938
2956,1025.8044,2426.8618,2.129,5166.788807128906
2957,1025.9568,2421.4097,2.127,5150.338363769531
2958,1026.1093,2418.3022,2.127,5143.7288774414055
2959,1026.2616,2444.917,2.126,5197.893525390625
2960,1026.4139,2416.6206,2.126,5137.7354072265625
2961,1026.5664,2418.345,2.123,5134.146372802735
2962,1026.7188,2426.8066,2.12,5144.830078125
2963,1026.8712,2431.3926,2.117,5147.258087890625
2964,1027.0236,2440.8013,2.116,5164.735486328125
2965,1027.176,2396.4436,2.116,5070.874665039063
2966,1027.3284,2392.0317,2.116,5061.539158203125
2967,1027.4808,2405.7185,2.119,5097.717513916016
2968,1027.6332,2393.181,2.119,5071.150344482422
2969,1027.7856,2384.2988,2.12,5054.713515625001
2970,1027.938,2381.4277,2.119,5046.245369140625
2971,1028.0905,2381.1753,2.119,5045.710445800782
2972,1028.2428,2409.129,2.119,5104.944152343751
2973,1028.3951,2351.19,2.121,4986.873865722656
2974,1028.5476,2339.6934,2.126,4974.18808203125
2975,1028.7,2341.9243,2.135,5000.0084155273435
2976,1028.8524,2433.6868,2.141,5210.523369384766
2977,1029.0048,2396.7148,2.0926400000000003,5015.461350625001
2978,1029.1572,2355.81,2.09234,4929.155617998047
2979,1029.3096,2353.9194,2.0920199999999998,4924.446533466797
2980,1029.462,2395.1287,2.141,5127.970465576172
2981,1029.6144,2397.62,2.139,5128.509430664062
2982,1029.7668,2408.6558,2.136,5144.88870703125
2983,1029.9192,2422.1707,2.136,5173.756517578126
2984,1030.0717,2433.353,2.128,5178.1752421875
2985,1030.224,2358.0513,2.124,5008.5008964843755
2986,1030.3763,2364.7703,2.115,5001.489107666016
2987,1030.5288,2358.3572,2.111,4978.492002197266
2988,1030.6812,2352.7458,2.108,4959.588250976562
2989,1030.8336,2353.8042,2.103,4950.050230957032
2990,1030.986,2357.6636,2.092,4932.2321972656255
2991,1031.1384,2352.3174,2.087,4909.286377929688
2992,1031.2908,2379.9297,2.077,4943.1139609374995
2993,1031.4432,2358.691,2.075,4894.283654785157
2994,1031.5956,2321.6333,2.075,4817.389099121094
2995,1031.748,2307.4475,2.075,4787.953582763672
2996,1031.9004,2290.3894,2.075,4752.558013916016
2997,1032.0529,2290.334,2.076,4754.7333515625005
2998,1032.2052,2287.9556,2.076,4749.795755859375
2999,1032.3575,2297.7188,2.072,4760.873250000001
3000,1032.51,2301.205,2.07,4763.49451171875
3001,1032.6624,2305.7468,2.066,4763.672942871093
3002,1032.8148,2251.4985,2.065,4649.344475097656
3003,1032.9672,2267.467,2.062,4675.5170385742185
3004,1033.1196,2257.6316,2.064,4659.75160546875
3005,1033.272,2242.855,2.069,4640.466954589843
3006,1033.4244,2233.4556,2.071,4625.486478027344
3007,1033.5768,2237.776,2.076,4645.622724609375
3008,1033.7292,2238.117,2.078,4650.807008300781
3009,1033.8816,2250.6519,2.076,4672.353251953125
3010,1034.0341,2251.962,2.073,4668.317047851562
3011,1034.1864,2227.7273,2.068,4606.940045898437
3012,1034.3387,2218.5605,2.065,4581.327529296875
3013,1034.4912,2247.1794,2.061,4631.436832763672
3014,1034.6436,2251.33,2.063,4644.493951171876
3015,1034.796,2187.9417,2.068,4524.663333007813
3016,1034.9484,2157.051,2.071,4467.252673583985
3017,1035.1008,2208.7183,2.076,4585.299111328125
3018,1035.2532,2190.8691,2.08,4557.0078125
3019,1035.4056,2214.6255,2.087,4621.923394042969
3020,1035.558,2255.623,2.096,4727.78590625
3021,1035.7104,2272.4836,2.099,4769.943165771485
3022,1035.8628,2273.5464,2.099,4772.173865722657
3023,1036.0151,2274.3262,2.099,4773.810634765626
3024,1036.1676,2231.4263,2.06642,4611.063871884766
3025,1036.3199,2231.7275,2.06606,4610.882999355468
3026,1036.4724,2232.888,2.0657200000000002,4612.52127428711
3027,1036.6248,2232.5217,2.0653,4610.827125903321
3028,1036.7772,2220.5635,2.06492,4585.285934023437
3029,1036.9296,2214.004,2.0643199999999995,4570.412543749999
3030,1037.082,2201.5605,2.0635999999999997,4543.140344531249
3031,1037.2344,2194.6548,2.06272,4526.958318437501
3032,1037.3868,2196.129,2.06182,4528.0225014843745
3033,1037.5392,2262.7043,2.105,4762.9926477050785
3034,1037.6917,2238.526,2.076,4647.179724609375
3035,1037.844,2227.1125,2.062,4592.306075683593
3036,1037.9963,2203.0417,2.033,4478.783873779296
3037,1038.1488,2247.835,2.06312,4637.553264609375
3038,1038.3011,2194.02,2.038,4471.412799804687
3039,1038.4536,2218.0686,2.07,4591.4020092773435
3040,1038.606,2209.6904,2.071,4576.268879882813
3041,1038.7584,2212.1602,2.077,4594.65664453125
3042,1038.9108,2212.1602,2.077,4594.65664453125
3043,1039.0632,2173.3574,2.043,4440.169212890625
3044,1039.2156,2163.0269,2.025,4380.129382324219
3045,1039.368,2263.9102,2.0773200000000003,4702.865845781251
3046,1039.5204,2267.77,2.0805200000000004,4718.140881035157
3047,1039.6729,2270.4644,2.0837,4730.966577490234
3048,1039.8252,2274.3433,2.08678,4746.054031689453
3049,1039.9775,2247.9722,2.0898,4697.812236621094
3050,1040.13,2254.736,2.0927599999999997,4718.62148711914
3051,1040.2823,2266.282,2.0956599999999996,4749.356499282226
3052,1040.4348,2263.3254,2.09848,4749.5431681835935
3053,1040.5872,2294.9458,2.10132,4822.415510097656
3054,1040.7396,2245.0225,2.055,4613.5211572265625
3055,1040.892,2338.7227,2.1063400000000003,4926.145079765626
3056,1041.0444,2336.9238,2.10874,4927.964753320312
3057,1041.1968,2333.377,2.1111400000000002,4926.085420820313
3058,1041.3492,2338.579,2.11354,4942.680474316407
3059,1041.5016,2319.289,2.1158799999999998,4907.337341562499
3060,1041.6541,2218.4487,2.07,4592.188872070312
3061,1041.8064,2217.7043,2.072,4595.083404296875
3062,1041.9587,2282.663,2.1218,4843.354535742187
3063,1042.1112,2283.2876,2.1235999999999997,4848.789542382812
3064,1042.2635,2284.2808,2.12544,4855.1017021875
3065,1042.416,2286.441,2.12732,4863.991493613282
3066,1042.5684,2288.9077,2.12926,4873.679640908203
3067,1042.7208,2290.478,2.1313,4881.695819677734
3068,1042.8732,2301.028,2.1333200000000003,4908.829215458985
3069,1043.0256,2306.636,2.13532,4925.405954326172
3070,1043.178,2314.6086,2.1371599999999997,4946.689006572265
3071,1043.3304,2314.0964,2.1386399999999997,4949.019200917968
3072,1043.4828,2313.037,2.13994,4949.760631835938
3073,1043.6353,2249.254,2.095,4712.186933593751
3074,1043.7876,2252.5066,2.102,4734.768855957031
3075,1043.9399,2249.9558,2.105,4736.156981201172
3076,1044.0924,2245.709,2.11,4738.44595703125
3077,1044.2448,2244.128,2.112,4739.598187500001
3078,1044.3972,2232.3386,2.1,4687.911108398438
3079,1044.5496,2320.9668,2.1478,4984.972486328125
3080,1044.702,2339.4521,2.14924,5028.044135507812
3081,1044.8544,2326.6963,2.15094,5004.584115996094
3082,1045.0068,2349.7297,2.15284,5058.59216555664
3083,1045.1592,2334.2393,2.1548000000000003,5029.818752734375
3084,1045.3116,2327.1877,2.1567199999999995,5019.092351542968
3085,1045.464,2309.7966,2.15846,4985.603635844726
3086,1045.6165,2241.9316,2.117,4746.169283203125
3087,1045.7688,2278.7124,2.123,4837.706430175782
3088,1045.9211,2279.9265,2.125,4844.843841552734
3089,1046.0736,2284.4905,2.13,4865.964719238281
3090,1046.226,2303.478,2.134,4915.622110351563
3091,1046.3784,2311.1858,2.14,4945.937592773438
3092,1046.5308,2325.5325,2.151,5002.220344482422
3093,1046.6832,2326.199,2.155,5012.958790283203
3094,1046.8356,2327.5564,2.159,5025.1942600097655
3095,1046.988,2350.4163,2.162,5081.599953613281
3096,1047.1404,2348.5044,2.163,5079.815005371093
3097,1047.2928,2351.7551,2.163,5086.846339599609
3098,1047.4452,2361.1455,2.163,5107.157733398437
3099,1047.5977,2362.4397,2.166,5117.044384277344
3100,1047.75,2369.8042,2.169,5140.105308105469
3101,1047.9023,2383.733,2.175,5184.619079589844
3102,1048.0548,2388.898,2.179,5205.4086313476555
3103,1048.2072,2378.0942,2.178,5179.489250976562
3104,1048.3596,2361.4412,2.177,5140.85740991211
3105,1048.512,2386.691,2.176,5193.4394375
3106,1048.6644,2382.313,2.175,5181.530749511719
3107,1048.8168,2380.1765,2.173,5172.123564208984
3108,1048.9692,2377.6133,2.17,5159.4208203125
3109,1049.1216,2374.2324,2.168,5147.3358906250005
3110,1049.274,2362.1482,2.165,5114.050838623047
3111,1049.4264,2375.52,2.163,5138.249802246093
3112,1049.5789,2360.1265,2.16,5097.8731640625
3113,1049.7312,2362.7397,2.161,5105.8805913085935
3114,1049.8835,2366.6724,2.161,5114.378977050781
3115,1050.036,2370.4731,2.161,5122.592465332032
3116,1050.1884,2372.1182,2.16,5123.775234375001
3117,1050.3408,2355.145,2.159,5084.758097167968
3118,1050.4932,2310.278,2.158,4985.580088378906
3119,1050.6456,2325.0415,2.155,5010.464440917968
3120,1050.798,2307.6082,2.148,4956.742315429688
3121,1050.9504,2315.216,2.141,4956.877593994141
3122,1051.1028,2332.1436,2.141,4993.119350585937
3123,1051.2552,2356.2324,2.154,5075.324636718749
3124,1051.4076,2387.676,2.161,5159.7678908691405
3125,1051.5601,2353.8757,2.164,5093.787084960938
3126,1051.7124,2353.4917,2.164,5092.956037109376
3127,1051.8647,2351.8167,2.162,5084.6275981445315
3128,1052.0172,2393.7952,2.16,5170.59755859375
3129,1052.1696,2381.944,2.166,5159.290902832031
3130,1052.322,2347.0361,2.169,5090.721372070313
3131,1052.4744,2360.3704,2.175,5133.805535888671
3132,1052.6268,2350.6162,2.176,5114.940875
3133,1052.7792,2327.3667,2.175,5062.022570800781
3134,1052.9316,2341.5215,2.174,5090.46770703125
3135,1053.084,2321.7468,2.173,5045.155853271484
3136,1053.2365,2318.1133,2.173,5037.26016015625
3137,1053.3888,2313.1746,2.171,5021.901970947265
3138,1053.5411,2316.9985,2.171,5030.203819824218
3139,1053.6936,2325.5112,2.17,5046.359370117188
3140,1053.8459,2329.3833,2.17,5054.761762695312
3141,1053.9984,2331.625,2.169,5057.294625
3142,1054.1508,2329.926,2.169,5053.6095490722655
3143,1054.3032,2327.3755,2.168,5045.7500585937505
3144,1054.4556,2325.4512,2.167,5039.252689453125
3145,1054.608,2324.1467,2.166,5034.101813964843
3146,1054.7604,2318.9746,2.165,5020.580029296875
3147,1054.9128,2316.5713,2.164,5013.06026953125
3148,1055.0652,2300.289,2.16,4968.624375
3149,1055.2177,2289.7524,2.156,4936.706263671876
3150,1055.37,2292.6313,2.148,4924.572134765625
3151,1055.5223,2285.0723,2.144,4899.1949375
3152,1055.6748,2253.3706,2.136,4813.19961328125
3153,1055.8271,2241.6223,2.135,4785.863641357421
3154,1055.9796,2219.588,2.134,4736.60055859375
3155,1056.132,2296.009,2.134,4899.683276855469
3156,1056.2844,2249.8782,2.134,4801.240022949219
3157,1056.4368,2256.798,2.134,4816.007136230469
3158,1056.5892,2267.507,2.134,4838.860108886718
3159,1056.7416,2274.433,2.134,4853.640247070312
