,DEPTH,TVD,GR,NPHI,PHIF,RHOB,RT,VP,AI
5327,1387.1448,860.4557,103.048,0.3106,,2.116,2.973,[2201.0059],[4657.328]
5328,1387.2972,860.4727,98.449,0.3701,,2.141,3.007,[2239.0107],[4793.722]
5329,1387.4496,860.4897,96.149,0.3613,,2.154,3.024,[2239.3499],[4823.5596]
5330,1387.6021,860.5067,91.55,0.3438,,2.166,3.055,[2258.795],[4892.5493]
5331,1387.7544,860.5236,92.023,0.3325,,2.161,3.04,[2248.062],[4858.062]
5332,1387.9067,860.5406,93.747,0.3255,,2.158,3.032,[2241.7063],[4837.602]
5333,1388.0592,860.5576,97.194,0.3196,,2.156,3.017,[2226.3838],[4800.083]
5334,1388.2115,860.575,98.708,0.3545,,2.155,3.01,[2250.4102],[4849.634]
5335,1388.364,860.5923,96.574,0.4243,,2.15,2.968,[2268.3088],[4876.8643]
5336,1388.5164,860.6097,95.507,0.43,,2.15,2.946,[2265.6887],[4871.231]
5337,1388.6688,860.6271,93.373,0.4251,,2.143,2.904,[2274.8005],[4874.8975]
5338,1388.8212,860.6445,92.334,0.4226,,2.14,2.882,[2271.0427],[4860.0317]
5339,1388.9736,860.6619,97.115,0.4212,,2.135,2.922,[2250.303],[4804.397]
5340,1389.126,860.6792,99.506,0.4215,,2.135,2.962,[2262.812],[4831.1035]
5341,1389.2784,860.6966,104.288,0.4222,,2.125,3.043,[2275.0654],[4834.514]
5342,1389.4308,860.714,106.679,0.4225,,2.121,3.055,[2249.3882],[4770.9526]
5343,1389.5833,860.7313,104.929,0.4225,,2.113,2.968,[2263.1548],[4782.046]
5344,1389.7356,860.7487,103.012,0.4136,,2.113,2.925,[2248.7373],[4751.5815]
5345,1389.8879,860.7661,99.179,0.4058,,2.117,2.839,[2230.1006],[4721.123]
5346,1390.0404,860.7834,97.262,0.4058,,2.121,2.821,[2225.3184],[4719.9004]
5347,1390.1927,860.8008,96.945,0.3954,,2.13,2.841,[2229.9412],[4749.775]
5348,1390.3452,860.8182,96.945,0.3903,,2.132,2.85,[2229.9253],[4754.2007]
5349,1390.4976,860.8356,96.945,0.3931,,2.127,2.87,[2224.938],[4732.4434]
5350,1390.65,860.853,97.479,0.4089,,2.12,2.882,[2226.7295],[4720.6665]
5351,1390.8024,860.8703,98.013,0.4168,,2.116,2.884,[2228.3677],[4715.226]
5352,1390.9548,860.8877,99.082,0.4271,,2.114,2.888,[2236.5493],[4728.0654]
5353,1391.1072,860.9051,99.616,0.4271,,2.114,2.89,[2239.309],[4733.8994]
5354,1391.2596,860.9224,100.363,0.4271,,2.103,2.893,[2229.0757],[4687.746]
5355,1391.412,860.9398,100.791,0.4271,,2.097,2.896,[2223.5999],[4662.8887]
5356,1391.5645,860.9572,101.393,0.4117,,2.085,2.902,[2203.5366],[4594.374]
5357,1391.7168,860.9745,103.174,0.4045,,2.085,2.905,[2209.0933],[4605.9595]
5358,1391.8691,860.9919,103.174,0.4045,,2.087,2.911,[2211.6519],[4615.7173]
5359,1392.0216,861.0093,102.458,0.4045,,2.088,2.914,[2209.2305],[4612.8735]
5360,1392.174,861.0267,99.352,0.418,,2.092,2.922,[2205.15],[4613.174]
5361,1392.3264,861.0441,97.799,0.4247,,2.094,2.925,[2203.0847],[4613.26]
5362,1392.4788,861.0614,97.872,0.4301,,2.098,2.926,[2211.3206],[4639.3506]
5363,1392.6312,861.0788,97.985,0.4301,,2.102,2.924,[2217.026],[4660.1885]
5364,1392.7836,861.0962,98.165,0.3856,,2.11,2.92,[2205.6875],[4654.0005]
5365,1392.936,861.1135,98.935,0.3633,,2.114,2.918,[2203.5916],[4658.3926]
5366,1393.0884,861.1309,100.475,0.3267,,2.118,3.105,[2198.3389],[4656.082]
5367,1393.2408,861.1488,101.245,0.3267,,2.119,2.858,[2203.5781],[4669.382]
5368,1393.3932,861.1667,101.963,0.3345,,2.131,2.918,[2226.4697],[4744.607]
5369,1393.5457,861.1846,101.963,0.3423,,2.137,2.937,[2238.0566],[4782.727]
5370,1393.698,861.2025,101.963,0.3579,,2.148,2.968,[2259.956],[4854.3857]
5371,1393.8503,861.2204,103.299,0.3618,,2.151,2.991,[2272.6692],[4888.5117]
5372,1394.0028,861.2383,103.967,0.3618,,2.159,3.0,[2286.405],[4936.348]
5373,1394.1552,861.2562,105.303,0.4202,,2.174,3.007,[2342.293],[5092.145]
5374,1394.3076,861.2741,105.354,0.4493,,2.181,3.011,[2366.4443],[5161.215]
5375,1394.46,861.292,103.708,0.4891,,2.182,3.019,[2379.5535],[5192.1855]
5376,1394.6124,861.3099,102.885,0.4891,,2.182,3.022,[2375.2783],[5182.857]
5377,1394.7648,861.3278,101.239,0.4484,,2.19,3.01,[2356.2427],[5160.1714]
5378,1394.9172,861.3457,100.471,0.4281,,2.193,3.004,[2345.7505],[5144.231]
5379,1395.0696,861.3636,101.749,0.3875,,2.196,3.034,[2335.5583],[5128.886]
5380,1395.222,861.3815,102.388,0.383,,2.196,3.069,[2336.5857],[5131.1426]
5381,1395.3744,861.3994,103.666,0.3861,,2.194,3.137,[2342.2114],[5138.812]
5382,1395.5269,861.4173,104.305,0.3893,,2.193,3.148,[2345.8628],[5144.477]
5383,1395.6792,861.4352,105.239,0.3956,,2.192,3.097,[2352.6206],[5156.9443]
5384,1395.8315,861.4531,105.668,0.3987,,2.192,3.072,[2356.4272],[5165.288]
5385,1395.984,861.471,106.524,0.399,,2.192,3.021,[2361.022],[5175.36]
5386,1396.1364,861.4889,106.953,0.4044,,2.192,3.011,[2366.001],[5186.274]
5387,1396.2888,861.5068,107.659,0.4154,,2.192,3.019,[2348.1387],[5147.1196]
5388,1396.4412,861.5247,105.492,0.4208,,2.19,3.023,[2364.2053],[5177.61]
5389,1396.5936,861.5426,101.157,0.426,,2.186,3.031,[2339.205],[5113.5024]
5390,1396.746,861.5605,98.989,0.426,,2.182,3.033,[2322.8093],[5068.3696]
5391,1396.8984,861.5784,94.655,0.4667,,2.176,3.005,[2347.244],[5107.603]
5392,1397.0508,861.5963,95.876,0.5074,,2.174,2.978,[2365.4492],[5142.487]
5393,1397.2032,861.6142,98.199,0.5236,,2.173,2.964,[2357.141],[5122.068]
5394,1397.3556,861.6321,102.844,0.5236,,2.161,2.946,[2365.7378],[5112.3594]
5395,1397.5081,861.65,105.166,0.513,,2.155,2.941,[2364.608],[5095.73]
5396,1397.6604,861.6678,108.337,0.4919,,2.151,2.93,[2324.2607],[4999.485]
5397,1397.8127,861.6857,107.204,0.4825,,2.151,2.925,[2317.4438],[4984.822]
5398,1397.9652,861.7037,104.938,0.4825,,2.145,2.915,[2308.0312],[4950.727]
5399,1398.1176,861.7216,103.804,0.4825,,2.142,2.914,[2325.129],[4980.426]
5400,1398.27,861.7397,101.538,0.4298,,2.137,2.925,[2280.0928],[4872.5586]
5401,1398.4224,861.7579,101.285,0.4035,,2.137,2.93,[2265.4446],[4841.2554]
5402,1398.5748,861.7762,98.252,0.3837,,2.141,2.94,[2244.8608],[4806.247]
5403,1398.7272,861.7944,96.735,0.3837,,2.145,2.946,[2242.1514],[4809.4146]
5404,1398.8796,861.8126,93.702,0.3837,,2.152,2.953,[2268.5864],[4881.998]
5405,1399.032,861.8307,92.186,0.3837,,2.154,2.96,[2273.5796],[4897.2905]
5406,1399.1844,861.8489,96.218,0.3837,,2.155,2.975,[2252.2935],[4853.6924]
5407,1399.3368,861.8672,100.374,0.3837,,2.156,2.982,[2275.06],[4905.0293]
5408,1399.4893,861.8854,108.686,0.3941,,2.157,2.987,[2288.7075],[4936.742]
5409,1399.6416,861.9036,112.842,0.4045,,2.158,2.986,[2294.7046],[4951.9727]
5410,1399.7939,861.9218,114.532,0.4222,,2.158,2.982,[2302.2786],[4968.317]
5411,1399.9464,861.9399,112.317,0.4222,,2.16,2.981,[2303.2388],[4974.996]
5412,1400.0988,861.9582,107.888,0.4288,,2.164,2.978,[2310.7236],[5000.4062]
5413,1400.2512,861.9764,103.46,0.4418,,2.165,2.985,[2332.1484],[5049.101]
5414,1400.4036,861.9946,101.692,0.4471,,2.166,2.988,[2326.9717],[5040.22]
5415,1400.556,862.0128,99.084,0.4471,,2.162,2.995,[2308.3315],[4990.613]
5416,1400.7084,862.0309,97.78,0.4471,,2.16,2.998,[2299.0115],[4965.8647]
5417,1400.8608,862.0492,95.172,0.4155,,2.157,3.014,[2302.453],[4966.391]
5418,1401.0132,862.0674,93.868,0.3998,,2.157,3.027,[2297.2676],[4955.2065]
5419,1401.1656,862.0856,93.295,0.3894,,2.166,3.055,[2306.5542],[4995.996]
5420,1401.318,862.1038,93.578,0.3894,,2.174,3.069,[2319.8442],[5043.3413]
5421,1401.4703,862.1219,94.144,0.3926,,2.186,3.089,[2339.667],[5114.512]
5422,1401.6228,862.1402,94.427,0.3942,,2.187,3.104,[2344.3079],[5127.0015]
5423,1401.7751,862.1584,95.049,0.3954,,2.185,3.134,[2344.6294],[5123.015]
5424,1401.9276,862.1766,95.46,0.3954,,2.184,3.149,[2345.474],[5122.5156]
5425,1402.08,862.1948,96.28,0.3845,,2.18,3.179,[2336.7024],[5094.011]
5426,1402.2324,862.213,96.691,0.3737,,2.179,3.183,[2331.561],[5080.471]
5427,1402.3848,862.2312,97.352,0.3562,,2.18,3.235,[2325.4697],[5069.524]
5428,1402.5372,862.2494,98.564,0.3562,,2.186,3.261,[2334.4941],[5103.2046]
5429,1402.6896,862.2676,100.989,0.3712,,2.197,3.314,[2357.3442],[5179.0854]
5430,1402.842,862.2858,102.201,0.3862,,2.2,3.34,[2369.4202],[5212.7246]
5431,1402.9944,862.304,104.269,0.4118,,2.2,3.365,[2366.163],[5205.559]
5432,1403.1469,862.3222,104.971,0.4118,,2.196,3.385,[2364.6458],[5192.762]
5433,1403.2992,862.3406,106.376,0.4169,,2.19,3.424,[2366.8022],[5183.297]
5434,1403.4515,862.3589,107.781,0.427,,2.185,3.464,[2372.802],[5184.5723]
5435,1403.604,862.3773,108.484,0.4321,,2.185,3.497,[2379.0576],[5198.2407]
5436,1403.7563,862.3956,108.017,0.435,,2.185,3.562,[2378.1167],[5196.185]
5437,1403.9088,862.414,107.154,0.435,,2.186,3.595,[2374.9282],[5191.5933]
5438,1404.0612,862.4324,105.429,0.3973,,2.187,3.66,[2348.0283],[5135.138]
5439,1404.2136,862.4507,104.566,0.3784,,2.187,3.663,[2333.9495],[5104.3477]
5440,1404.366,862.4691,105.183,0.3516,,2.184,3.629,[2319.6921],[5066.2075]
5441,1404.5184,862.4874,106.37,0.3516,,2.181,3.612,[2321.9863],[5064.252]
5442,1404.6708,862.5058,108.742,0.3837,,2.175,3.578,[2342.8389],[5095.6743]
5443,1404.8232,862.5242,109.928,0.3997,,2.174,3.562,[2355.8394],[5121.5947]
5444,1404.9756,862.5425,111.728,0.424,,2.174,3.511,[2350.793],[5110.624]
5445,1405.1281,862.5609,111.631,0.424,,2.171,3.461,[2344.369],[5089.625]
5446,1405.2804,862.5792,111.438,0.3988,,2.166,3.361,[2322.8816],[5031.3613]
5447,1405.4327,862.5976,111.341,0.3735,,2.165,3.311,[2306.9248],[4994.492]
5448,1405.5852,862.616,111.185,0.3328,,2.164,3.296,[2337.3696],[5058.068]
5449,1405.7375,862.6343,110.599,0.3328,,2.163,3.285,[2336.563],[5053.986]
5450,1405.89,862.6526,109.425,0.3328,,2.161,3.264,[2360.3604],[5100.739]
5451,1406.0424,862.671,108.838,0.3533,,2.16,3.254,[2308.628],[4986.6367]
5452,1406.1948,862.6894,107.665,0.3944,,2.159,3.22,[2322.0813],[5013.3735]
5453,1406.3472,862.7077,107.388,0.4041,,2.159,3.195,[2325.5742],[5020.9146]
5454,1406.4996,862.7261,106.56,0.4041,,2.145,3.146,[2303.2832],[4940.5425]
5455,1406.652,862.7444,105.731,0.3988,,2.136,3.098,[2284.7588],[4880.2446]
5456,1406.8044,862.7628,105.317,0.3961,,2.135,3.078,[2279.9697],[4867.7354]
5457,1406.9568,862.7812,104.913,0.3925,,2.13,3.055,[2269.651],[4834.3564]
5458,1407.1093,862.7996,104.745,0.3925,,2.126,3.044,[2263.6575],[4812.5356]
5459,1407.2616,862.8179,104.407,0.5059,,2.118,3.021,[2309.4229],[4891.358]
5460,1407.4139,862.8362,104.238,0.5626,,2.118,3.011,[2283.9575],[4837.422]
5461,1407.5664,862.8546,103.997,0.6434,,2.116,2.951,[2278.2197],[4820.713]
5462,1407.7188,862.8729,106.724,0.6434,,2.115,2.921,[2287.747],[4838.585]
5463,1407.8712,862.8913,112.176,0.5574,,2.114,2.862,[2268.1982],[4794.971]
5464,1408.0236,862.9097,114.903,0.4714,,2.114,2.832,[2282.1924],[4824.5547]
5465,1408.176,862.928,119.052,0.3406,,2.114,2.832,[2213.601],[4679.5527]
5466,1408.3284,862.9467,115.14,0.3406,,2.111,2.832,[2257.8015],[4766.219]
5467,1408.4808,862.9653,107.317,0.3406,,2.105,2.832,[2249.8635],[4735.963]
5468,1408.6332,862.9838,103.405,0.388,,2.103,2.832,[2224.9966],[4679.1675]
5469,1408.7856,863.0024,95.582,0.4829,,2.104,2.833,[2266.37],[4768.443]
5470,1408.938,863.0211,94.097,0.501,,2.104,2.835,[2277.525],[4791.9126]
5471,1409.0905,863.0397,95.137,0.501,,2.119,2.839,[2298.6858],[4870.915]
5472,1409.2428,863.0583,95.657,0.4881,,2.122,2.84,[2297.1274],[4874.5044]
5473,1409.3951,863.0769,96.697,0.4624,,2.127,2.842,[2291.2925],[4873.579]
5474,1409.5476,863.0955,96.945,0.4563,,2.128,2.889,[2289.6277],[4872.3276]
5475,1409.7,863.1141,98.872,0.4563,,2.134,2.982,[2275.9663],[4856.912]
5476,1409.8524,863.1327,100.799,0.4506,,2.138,3.075,[2288.1633],[4892.0933]
5477,1410.0048,863.1513,101.763,0.4477,,2.139,3.112,[2292.9548],[4904.6304]
5478,1410.1572,863.1699,103.048,0.4439,,2.143,3.163,[2302.7998],[4934.9]
5479,1410.3096,863.1885,102.998,0.4439,,2.146,3.188,[2306.393],[4949.5195]
5480,1410.462,863.2072,102.898,0.4439,,2.149,3.238,[2309.7278],[4963.605]
5481,1410.6144,863.2258,102.848,0.4439,,2.15,3.264,[2310.7532],[4968.1196]
5482,1410.7668,863.2443,102.777,0.4439,,2.152,3.355,[2312.954],[4977.477]
5483,1410.9192,863.2629,103.014,0.4439,,2.153,3.428,[2315.4639],[4985.194]
5484,1411.0717,863.2816,103.488,0.4358,,2.154,3.575,[2315.0679],[4986.6562]
5485,1411.224,863.3002,103.726,0.4276,,2.154,3.649,[2312.1196],[4980.3057]
5486,1411.3763,863.3188,104.2,0.4151,,2.154,3.677,[2308.2043],[4971.872]
5487,1411.5288,863.3374,104.269,0.4151,,2.153,3.646,[2307.2744],[4967.562]
5488,1411.6812,863.356,105.78,0.4151,,2.152,3.585,[2313.8237],[4979.3486]
5489,1411.8336,863.3746,106.536,0.4282,,2.152,3.554,[2324.4243],[5002.161]
5490,1411.986,863.3932,108.047,0.4495,,2.149,3.505,[2306.7144],[4957.129]
5491,1412.1384,863.4118,108.337,0.4495,,2.147,3.565,[2303.441],[4945.488]
5492,1412.2908,863.4304,105.339,0.4495,,2.145,3.685,[2320.084],[4976.58]
5493,1412.4432,863.449,103.84,0.4592,,2.144,3.745,[2315.9866],[4965.475]
5494,1412.5956,863.4677,100.841,0.476,,2.138,3.848,[2301.3384],[4920.2617]
5495,1412.748,863.4863,99.342,0.476,,2.133,3.891,[2287.1636],[4878.5195]
5496,1412.9004,863.5048,100.402,0.476,,2.128,3.977,[2286.2275],[4865.0923]
5497,1413.0529,863.5234,103.247,0.5102,,2.123,4.064,[2312.0586],[4908.5]
5498,1413.2052,863.5421,104.67,0.5241,,2.124,4.099,[2327.8726],[4944.4014]
5499,1413.3575,863.5609,106.574,0.5241,,2.126,4.125,[2340.3052],[4975.489]
5500,1413.51,863.5797,105.086,0.5241,,2.127,4.139,[2333.8848],[4964.1733]
5501,1413.6624,863.5984,102.109,0.4691,,2.127,4.165,[2290.254],[4871.37]
5502,1413.8148,863.6172,100.62,0.444,,2.127,4.178,[2269.748],[4827.7544]
5503,1413.9672,863.636,97.644,0.444,,2.126,4.214,[2253.0752],[4790.0376]
5504,1414.1196,863.6548,97.352,0.444,,2.125,4.239,[2250.2825],[4781.85]
5505,1414.272,863.6736,99.761,0.4249,,2.126,4.291,[2254.3193],[4792.6826]
5506,1414.4244,863.6924,100.965,0.4153,,2.126,4.316,[2255.6765],[4795.568]
5507,1414.5768,863.7112,103.374,0.4152,,2.121,4.334,[2261.6694],[4797.001]
5508,1414.7292,863.73,103.726,0.4152,,2.119,4.331,[2260.926],[4790.9023]
5509,1414.8816,863.7488,100.806,0.4371,,2.114,4.325,[2250.527],[4757.6143]
5510,1415.0341,863.7676,99.346,0.459,,2.112,4.323,[2251.5557],[4755.2856]
5511,1415.1864,863.7864,96.425,0.4612,,2.116,4.318,[2275.8184],[4815.6313]
5512,1415.3387,863.8052,95.86,0.4612,,2.121,4.301,[2284.4585],[4845.3364]
5513,1415.4912,863.824,98.284,0.4437,,2.129,4.269,[2288.1567],[4871.4854]
5514,1415.6436,863.8427,99.496,0.4261,,2.131,4.252,[2259.9666],[4815.989]
5515,1415.796,863.8616,101.919,0.4226,,2.132,4.224,[2271.9949],[4843.893]
5516,1415.9484,863.8803,102.505,0.4226,,2.132,4.221,[2275.0234],[4850.35]
5517,1416.1008,863.8991,102.408,0.4303,,2.114,4.215,[2255.3604],[4767.832]
5518,1416.2532,863.9179,102.311,0.4402,,2.096,4.209,[2236.8127],[4688.3594]
5519,1416.4056,863.9367,102.262,0.4402,,2.088,4.206,[2226.3115],[4648.5386]
5520,1416.558,863.9555,103.955,0.4402,,2.096,4.201,[2245.309],[4706.168]
5521,1416.7104,863.9743,105.675,0.4479,,2.099,4.198,[2261.9626],[4747.8594]
5522,1416.8628,863.9931,109.116,0.4587,,2.103,4.192,[2290.3823],[4816.674]
5523,1417.0151,864.0119,110.836,0.4587,,2.105,4.19,[2273.644],[4786.021]
5524,1417.1676,864.0307,109.555,0.4517,,2.107,4.149,[2294.2192],[4833.9204]
5525,1417.3199,864.0494,107.112,0.4493,,2.107,4.111,[2280.3638],[4804.7266]
5526,1417.4724,864.0683,102.225,0.4489,,2.117,4.034,[2267.7153],[4800.7534]
5527,1417.6248,864.087,99.781,0.4487,,2.122,3.995,[2261.3887],[4798.6665]
5528,1417.7772,864.1058,98.033,0.4483,,2.127,3.973,[2291.2764],[4873.545]
5529,1417.9296,864.1246,98.171,0.4482,,2.127,3.962,[2291.0935],[4873.1562]
5530,1418.082,864.1434,98.449,0.4415,,2.13,3.941,[2291.269],[4880.4033]
5531,1418.2344,864.1622,98.587,0.4381,,2.132,3.93,[2291.394],[4885.252]
5532,1418.3868,864.1811,99.64,0.4314,,2.137,3.913,[2271.0925],[4853.3247]
5533,1418.5392,864.1999,100.572,0.428,,2.137,3.897,[2274.1829],[4859.929]
5534,1418.6917,864.2188,102.437,0.4275,,2.138,3.866,[2284.8538],[4885.0176]
5535,1418.844,864.2375,103.369,0.4275,,2.137,3.851,[2288.3906],[4890.291]
5536,1418.9963,864.2563,105.03,0.3902,,2.137,3.848,[2278.059],[4868.2124]
5537,1419.1488,864.2752,105.791,0.3716,,2.136,3.848,[2271.285],[4851.4644]
5538,1419.3011,864.294,107.313,0.3669,,2.136,3.848,[2330.1245],[4977.146]
5539,1419.4536,864.3129,108.835,0.4096,,2.14,3.848,[2277.709],[4874.2974]
5540,1419.606,864.3317,108.88,0.4523,,2.142,3.83,[2300.5774],[4927.837]
5541,1419.7584,864.3505,109.301,0.5377,,2.145,3.795,[2346.4084],[5033.046]
5542,1419.9108,864.3693,109.511,0.5423,,2.144,3.778,[2345.3926],[5028.522]
5543,1420.0632,864.3882,109.932,0.5423,,2.142,3.753,[2340.4468],[5013.237]
5544,1420.2156,864.407,109.965,0.5152,,2.141,3.749,[2322.6577],[4972.81]
5545,1420.368,864.4258,109.009,0.4612,,2.138,3.739,[2288.456],[4892.719]
5546,1420.5204,864.4446,108.531,0.435,,2.138,3.734,[2272.5083],[4858.6226]
5547,1420.6729,864.4635,107.575,0.435,,2.136,3.724,[2267.2996],[4842.9517]
5548,1420.8252,864.4823,107.455,0.4343,,2.133,3.723,[2260.5857],[4821.829]
5549,1420.9775,864.5012,107.455,0.4328,,2.127,3.71,[2250.542],[4786.903]
5550,1421.13,864.52,107.455,0.4321,,2.124,3.703,[2245.1978],[4768.8003]
5551,1421.2823,864.5388,106.048,0.4309,,2.123,3.693,[2243.0608],[4762.018]
5552,1421.4348,864.5576,104.642,0.4309,,2.125,3.693,[2246.206],[4773.188]
5553,1421.5872,864.5765,101.828,0.4287,,2.128,3.693,[2269.492],[4829.479]
5554,1421.7396,864.5953,100.422,0.4276,,2.13,3.693,[2264.2314],[4822.8135]
5555,1421.892,864.6141,99.614,0.4254,,2.132,3.693,[2261.5032],[4821.525]
5556,1422.0444,864.6329,99.027,0.425,,2.132,3.666,[2258.2666],[4814.6245]
5557,1422.1968,864.6517,97.855,0.4409,,2.133,3.613,[2261.5676],[4823.9233]
5558,1422.3492,864.6706,97.269,0.4569,,2.134,3.587,[2267.9795],[4839.868]
5559,1422.5016,864.6894,96.674,0.4889,,2.135,3.38,[2282.5366],[4873.216]
5560,1422.6541,864.7083,94.339,0.5097,,2.135,3.696,[2281.1807],[4870.321]
5561,1422.8064,864.7271,93.171,0.5097,,2.131,3.594,[2270.0083],[4837.3877]
5562,1422.9587,864.7459,90.837,0.5245,,2.124,3.586,[2290.082],[4864.1343]
5563,1423.1112,864.7647,90.706,0.5318,,2.12,3.582,[2290.9534],[4856.821]
5564,1423.2635,864.7836,94.292,0.5466,,2.115,3.573,[2274.2893],[4810.122]
5565,1423.416,864.8026,96.085,0.5477,,2.114,3.569,[2282.8271],[4825.897]
5566,1423.5684,864.8215,99.672,0.5266,,2.11,3.561,[2285.314],[4822.012]
5567,1423.7208,864.8405,101.465,0.5054,,2.108,3.557,[2281.0837],[4808.5244]
5568,1423.8732,864.8594,101.636,0.463,,2.104,3.548,[2255.1724],[4744.883]
5569,1424.0256,864.8784,100.496,0.4576,,2.104,3.544,[2246.5278],[4726.695]
5570,1424.178,864.8974,98.215,0.4576,,2.102,3.537,[2232.169],[4692.019]
5571,1424.3304,864.9164,97.075,0.4561,,2.1,3.533,[2222.9546],[4668.2046]
5572,1424.4828,864.9354,95.712,0.4533,,2.098,3.524,[2211.9463],[4640.6636]
5573,1424.6353,864.9543,95.293,0.4519,,2.097,3.52,[2207.7976],[4629.7515]
5574,1424.7876,864.9733,94.456,0.4507,,2.097,3.511,[2202.877],[4619.4326]
5575,1424.9399,864.9922,94.037,0.4507,,2.1,3.51,[2204.558],[4629.572]
5576,1425.0924,865.0112,93.199,0.4317,,2.104,3.492,[2195.7144],[4619.783]
5577,1425.2448,865.0302,93.012,0.4222,,2.106,3.483,[2218.356],[4671.8574]
5578,1425.3972,865.0492,98.217,0.4058,,2.106,3.466,[2211.0347],[4656.439]
5579,1425.5496,865.0682,100.82,0.4058,,2.106,3.457,[2224.4873],[4684.77]
5580,1425.702,865.0872,106.025,0.4066,,2.109,3.457,[2214.8486],[4671.1157]
5581,1425.8544,865.1061,109.422,0.4074,,2.111,3.461,[2216.4539],[4678.934]
5582,1426.0068,865.1251,105.957,0.4078,,2.111,3.464,[2214.6829],[4675.196]
5583,1426.1592,865.1441,99.027,0.4078,,2.115,3.468,[2227.766],[4711.7256]
5584,1426.3116,865.1631,95.562,0.4078,,2.118,3.468,[2213.7021],[4688.621]
5585,1426.464,865.182,90.706,0.4268,,2.125,3.472,[2240.788],[4761.675]
5586,1426.6165,865.201,91.811,0.4363,,2.126,3.474,[2247.86],[4778.95]
5587,1426.7688,865.22,94.021,0.4501,,2.126,3.479,[2237.4724],[4756.866]
5588,1426.9211,865.239,95.126,0.4501,,2.125,3.481,[2241.8882],[4764.012]
5589,1427.0736,865.2579,97.336,0.4855,,2.125,3.492,[2271.3794],[4826.681]
5590,1427.226,865.2769,97.623,0.5032,,2.125,3.501,[2281.9329],[4849.1074]
5591,1427.3784,865.2959,101.791,0.5386,,2.124,3.52,[2320.4429],[4928.6206]
5592,1427.5308,865.3148,103.875,0.544,,2.124,3.53,[2301.7273],[4888.869]
5593,1427.6832,865.3338,108.043,0.5412,,2.119,3.542,[2293.376],[4859.6636]
5594,1427.8356,865.3528,110.127,0.5383,,2.116,3.546,[2287.1309],[4839.569]
5595,1427.988,865.3718,106.849,0.5336,,2.114,3.554,[2281.0376],[4822.114]
5596,1428.1404,865.3907,103.327,0.5336,,2.114,3.559,[2280.808],[4821.6284]
5597,1428.2928,865.4097,96.282,0.5336,,2.119,3.566,[2282.987],[4837.6494]
5598,1428.4452,865.4291,92.76,0.5336,,2.121,3.572,[2267.377],[4809.1064]
5599,1428.5977,865.4485,86.637,0.5336,,2.126,3.586,[2300.9834],[4891.8906]
5600,1428.75,865.4679,87.953,0.5336,,2.126,3.592,[2304.7888],[4899.981]
5601,1428.9023,865.4873,90.585,0.5336,,2.126,3.605,[2255.5334],[4795.264]
5602,1429.0548,865.5067,93.217,0.4921,,2.126,3.616,[2290.166],[4868.8926]
5603,1429.2072,865.5261,94.533,0.4506,,2.126,3.623,[2271.7188],[4829.674]
5604,1429.3596,865.5455,95.913,0.3943,,2.127,3.636,[2246.9321],[4779.2246]
5605,1429.512,865.5649,96.509,0.3943,,2.127,3.643,[2249.212],[4784.0737]
5606,1429.6644,865.5843,97.7,0.3898,,2.126,3.653,[2225.8884],[4732.239]
5607,1429.8168,865.6036,98.296,0.3875,,2.126,3.662,[2227.8035],[4736.31]
5608,1429.9692,865.623,98.559,0.3829,,2.126,3.681,[2226.8384],[4734.2583]
5609,1430.1216,865.6425,98.411,0.3824,,2.126,3.691,[2225.8223],[4732.098]
5610,1430.274,865.6618,98.114,0.3824,,2.127,3.71,[2252.1777],[4790.3823]
5611,1430.4264,865.6812,97.966,0.3814,,2.127,3.712,[2253.4702],[4793.1313]
5612,1430.5789,865.7006,97.669,0.3795,,2.127,3.708,[2254.487],[4795.294]
5613,1430.7312,865.72,97.623,0.3785,,2.127,3.706,[2256.166],[4798.865]
5614,1430.8835,865.7394,96.77,0.3785,,2.128,3.701,[2259.6436],[4808.5215]
5615,1431.036,865.7588,96.344,0.3925,,2.128,3.699,[2268.9102],[4828.2407]
5616,1431.1884,865.7782,95.491,0.4205,,2.125,3.691,[2281.415],[4848.007]
5617,1431.3408,865.7976,95.317,0.4345,,2.124,3.684,[2289.383],[4862.65]
5618,1431.4932,865.817,96.876,0.4369,,2.125,3.671,[2293.9685],[4874.683]
5619,1431.6456,865.8364,97.655,0.4369,,2.125,3.664,[2295.609],[4878.169]
5620,1431.798,865.8558,99.213,0.4561,,2.125,3.653,[2306.8953],[4902.1523]
5621,1431.9504,865.8751,100.2,0.4753,,2.125,3.626,[2318.031],[4925.816]
5622,1432.1028,865.8945,101.086,0.4849,,2.13,3.613,[2330.5908],[4964.1587]
5623,1432.2552,865.9139,102.857,0.4976,,2.136,3.587,[2320.266],[4956.0884]
5624,1432.4076,865.9333,103.743,0.4877,,2.139,3.574,[2323.6167],[4970.216]
5625,1432.5601,865.9527,105.515,0.4679,,2.144,3.551,[2329.098],[4993.586]
5626,1432.7124,865.9721,105.625,0.458,,2.147,3.536,[2328.4749],[4999.236]
5627,1432.8647,865.9915,106.872,0.444,,2.149,3.507,[2330.3704],[5007.966]
5628,1433.0172,866.0109,107.495,0.444,,2.149,3.492,[2333.601],[5014.9087]
5629,1433.1696,866.0303,108.743,0.444,,2.147,3.506,[2337.5015],[5018.6157]
5630,1433.322,866.0497,108.88,0.4225,,2.147,3.529,[2327.2434],[4996.592]
