,DEPTH,CALI,DT-CKS,DT,GR,NPHI,PHIF,RFT,RHOB,RT,SAND,SP,SW,VSH,VP,AI
6696,1020.4704,23.266,148.0831,197.5,33.438,,,,1.418,,,-63.938,,,1543.2911392405063,2188.386835443038
6697,1020.6228,23.266,148.0837,197.75,31.563,,,,1.4189,,,-63.406,,,1541.3400758533503,2187.0074336283187
6698,1020.7752,23.266,148.0837,198.37,33.688,,,,1.4199,,,-63.656,,,1536.5226596763623,2181.7085244744667
6699,1020.9276,23.266,148.0837,200.12,31.984,,,,1.4189,,,-64.25,,,1523.0861483110134,2161.106935838497
6700,1021.08,23.266,148.0837,200.37,31.016,,,,1.418,,,-64.125,,,1521.185806258422,2157.041473274442
6701,1021.2324,23.266,148.0871,200.0,29.469,,,,1.418,,,-66.125,,,1524.0,2161.0319999999997
6702,1021.3848,23.266,148.0846,199.12,29.531,,,,1.4209,,,-64.938,,,1530.7352350341503,2175.021695460024
6703,1021.5372,23.266,148.0871,197.75,30.484,,,,1.417,,,-64.313,,,1541.3400758533503,2184.0788874841974
6704,1021.6896,23.266,148.0816,198.75,31.109,,,,1.416,,,-64.063,,,1533.5849056603774,2171.5562264150944
6705,1021.842,23.266,148.0831,199.37,28.859,,,,1.4121,,,-63.781,,,1528.8157696744745,2158.840748357325
6706,1021.9944,23.266,148.0871,199.12,27.281,,,,1.4131,,,-63.906,,,1530.7352350341503,2163.081960626758
6707,1022.1468,23.266,148.0877,199.12,29.859,,,,1.415,,,-63.5,,,1530.7352350341503,2165.990357573323
6708,1022.2992,23.266,148.0877,199.0,30.141,,,,1.4131,,,-63.75,,,1531.6582914572864,2164.3863316582915
6709,1022.4516,23.266,148.0877,198.12,35.844,,,,1.4141,,,-63.875,,,1538.4615384615383,2175.5384615384614
6710,1022.604,23.266,148.0846,197.5,33.219,,,,1.4092,,,-63.875,,,1543.2911392405063,2174.8058734177216
6711,1022.7564,23.266,148.0901,198.5,33.531,,,,1.4121,,,-64.375,,,1535.5163727959698,2168.302670025189
6712,1022.9088,23.266,148.0886,198.75,29.703,,,,1.4131,,,-63.719,,,1533.5849056603774,2167.1088301886793
6713,1023.0612,23.266,148.0846,198.5,30.078,,,,1.417,,,-63.969,,,1535.5163727959698,2175.826700251889
6714,1023.2136,23.266,148.0871,197.37,31.688,,,,1.4209,,,-63.25,,,1544.3076455388357,2194.306733546132
6715,1023.366,23.266,148.091,198.12,35.281,,,,1.4238,,,-62.844,,,1538.4615384615383,2190.461538461538
6716,1023.5184,23.266,148.0886,196.0,37.563,,,,1.4229,,,-61.844,,,1555.1020408163265,2212.7546938775513
6717,1023.6708,23.266,148.091,191.5,44.344,,,,1.4316,,,-61.375,,,1591.6449086161879,2278.5988511749347
6718,1023.8232,23.266,148.0916,189.5,46.813,,,,1.4736,,,-62.0,,,1608.44327176781,2370.202005277045
6719,1023.9756,22.344,148.0886,188.0,54.75,,,,1.5518,,,-61.125,,,1621.276595744681,2515.8970212765958
6720,1024.1281,21.859,148.091,182.75,57.844,,,,1.6475,,,-60.469,,,1667.8522571819426,2747.78659370725
6721,1024.2804,21.5,148.0916,178.0,64.25,,,,1.7373,,,-60.094,,,1712.3595505617977,2974.882247191011
6722,1024.4327,21.156,148.0886,170.5,64.063,,,,1.8223,,,-60.688,,,1787.683284457478,3257.6952492668624
6723,1024.5852,22.234,148.091,162.5,63.688,,,,1.9209,,,-60.344,,,1875.6923076923076,3603.0173538461536
6724,1024.7375,19.828,148.0886,157.37,60.156,,,,1.9766,,,-60.344,,,1936.8367541462794,3828.3515282455355
6725,1024.89,20.203,148.091,155.12,60.875,,,,1.96,,,-61.313,,,1964.930376482723,3851.263537906137
6726,1025.0424,20.375,148.0916,154.37,58.375,,,,1.9111,,,-61.938,,,1974.4769061346117,3773.4228153138565
6727,1025.1948,20.313,148.095,155.5,56.531,,,,1.8613,,,-62.313,,,1960.1286173633441,3648.3873954983924
6728,1025.3472,20.703,148.0922,158.5,50.156,,,,1.8018,,,-63.438,,,1923.0283911671925,3464.9125552050477
6729,1025.4996,21.594,148.0916,162.37,45.281,,,,1.7373,,,-63.188,,,1877.1940629426617,3261.2492455502866
6730,1025.652,22.203,148.095,164.5,39.25,,,,1.7129,,,-63.813,,,1852.887537993921,3173.811063829787
6731,1025.8044,23.188,148.0922,166.37,35.156,,,,1.7656,,,-63.813,,,1832.06106870229,3234.687022900763
6732,1025.9568,23.266,148.095,167.37,32.031,,,,1.8428,,,-64.063,,,1821.1148951424987,3355.9505287685965
6733,1026.1093,23.266,148.0895,167.12,35.094,,,,1.8633,,,-64.875,,,1823.8391574916227,3398.3595021541405
6734,1026.2616,23.266,148.0941,167.75,35.344,,,,1.8408,,,-64.25,,,1816.98956780924,3344.714396423249
6735,1026.4139,23.266,148.0922,168.75,38.188,,,,1.8613,,,-64.75,,,1806.2222222222222,3361.921422222222
6736,1026.5664,23.266,148.095,170.75,35.125,,,,1.9092,,,-64.375,,,1785.0658857979502,3408.0477891654464
6737,1026.7188,23.266,148.0956,173.37,35.563,,,,1.9785,,,-64.125,,,1758.089634884928,3478.38034261983
6738,1026.8712,23.266,148.0956,175.0,31.188,,,,1.9971,,,-63.594,,,1741.7142857142858,3478.3776000000003
6739,1027.0236,23.266,148.0956,176.0,35.344,,,,1.998,,,-61.688,,,1731.8181818181818,3460.172727272727
6740,1027.176,23.266,148.0956,177.12,34.375,,,,1.9492,,,-63.313,,,1720.8672086720867,3354.3143631436315
6741,1027.3284,23.266,148.0956,178.0,37.219,,,,1.9199,,,-63.094,,,1712.3595505617977,3287.559101123595
6742,1027.4808,23.266,148.0956,178.37,32.719,,,,1.8965,,,-63.094,,,1708.8075348993664,3240.7534899366483
6743,1027.6332,23.266,148.0956,178.12,35.5,,,,1.8916,,,-63.688,,,1711.205928587469,3236.9171345160566
6744,1027.7856,23.266,148.0956,176.0,34.188,,,,1.8809,,,-63.688,,,1731.8181818181818,3257.376818181818
6745,1027.938,23.266,148.0956,175.37,36.063,,,,1.874,,,-64.75,,,1738.039573473228,3257.0861606888298
6746,1028.0905,23.266,148.0956,175.75,37.063,,,,1.8535,,,-65.375,,,1734.2816500711237,3214.4910384068276
6747,1028.2428,23.266,148.0986,176.37,38.719,,,,1.7979,,,-63.844,,,1728.1850654873276,3107.1039292396663
6748,1028.3951,23.266,148.0962,178.75,42.875,,,,1.7021,,,-63.563,,,1705.1748251748252,2902.3780699300696
6749,1028.5476,23.266,148.0986,178.5,41.219,,,,1.6973,,,-63.219,,,1707.563025210084,2898.246722689076
6750,1028.7,23.266,148.0995,175.0,47.875,,,,1.7764,,,-63.219,,,1741.7142857142858,3093.9812571428574
6751,1028.8524,23.313,148.0962,173.0,43.438,,,,1.9385,,,-62.969,,,1761.849710982659,3415.3456647398843
6752,1029.0048,21.891,148.0986,173.75,40.938,,,,2.0,,,-63.25,,,1754.2446043165467,3508.4892086330933
6753,1029.1572,22.516,148.0932,175.37,35.75,,,,1.9775,,,-63.25,,,1738.039573473228,3436.9732565433087
6754,1029.3096,23.203,148.098,176.37,36.313,,,,1.9688,,,-63.531,,,1728.1850654873276,3402.450756931451
6755,1029.462,23.266,148.0995,175.37,37.219,,,,1.9453,,,-64.5,,,1738.039573473228,3381.0083822774704
6756,1029.6144,23.266,148.0995,173.12,36.656,,,,1.9492,,,-64.5,,,1760.6284658040665,3431.8170055452865
6757,1029.7668,23.266,148.0995,172.5,35.5,,,,1.9307,,,-64.875,,,1766.9565217391305,3411.462956521739
6758,1029.9192,23.266,148.1026,176.12,33.719,,,,1.916,,,-64.625,,,1730.6382012264364,3315.902793549852
6759,1030.0717,23.266,148.0971,178.12,30.891,,,,1.8955,,,-63.938,,,1711.205928587469,3243.590837637548
6760,1030.224,23.266,148.0986,179.12,29.016,,,,1.8809,,,-63.938,,,1701.6525234479677,3200.6382313532827
6761,1030.3763,23.266,148.1026,179.0,30.328,,,,1.875,,,-61.344,,,1702.7932960893854,3192.7374301675977
6762,1030.5288,23.266,148.1002,179.5,30.703,,,,1.8779,,,-63.094,,,1698.050139275766,3188.7683565459606
6763,1030.6812,23.266,148.0995,180.37,31.641,,,,1.8799,,,-63.219,,,1689.8597327715252,3176.76731163719
6764,1030.8336,23.266,148.0962,182.37,31.297,,,,1.8828,,,-63.094,,,1671.3275209738442,3146.775456489554
6765,1030.986,23.266,148.102,183.75,32.469,,,,1.8828,,,-64.125,,,1658.7755102040817,3123.142530612245
6766,1031.1384,23.266,148.1035,184.5,34.938,,,,1.8955,,,-63.969,,,1652.0325203252032,3131.427642276423
6767,1031.2908,23.266,148.1002,185.12,34.594,,,,1.9004,,,-64.438,,,1646.4995678478824,3129.007778738116
6768,1031.4432,23.266,148.1026,185.0,35.625,,,,1.9033,,,-64.688,,,1647.5675675675675,3135.815351351351
6769,1031.5956,23.266,148.1002,185.12,34.75,,,,1.8994,,,-65.813,,,1646.4995678478824,3127.3612791702676
6770,1031.748,23.266,148.0998,185.5,33.156,,,,1.8877,,,-63.938,,,1643.1266846361186,3101.730242587601
6771,1031.9004,23.266,148.1059,186.0,30.625,,,,1.8271,,,-63.188,,,1638.7096774193549,2994.086451612903
6772,1032.0529,23.266,148.1041,186.37,29.953,,,,1.7646,,,-63.688,,,1635.4563502709664,2885.926275688147
6773,1032.2052,23.266,148.0971,186.75,31.859,,,,1.6836,,,-63.438,,,1632.128514056225,2747.8515662650602
6774,1032.3575,23.266,148.102,186.5,32.75,,,,1.6436,,,-63.906,,,1634.3163538873994,2686.1623592493297
6775,1032.51,23.266,148.1035,186.75,31.828,,,,1.5879,,,-64.063,,,1632.128514056225,2591.6568674698797
6776,1032.6624,23.266,148.1002,187.0,30.844,,,,1.5664,,,-64.063,,,1629.9465240641712,2553.148235294118
6777,1032.8148,23.266,148.1026,187.37,29.859,,,,1.5508,,,-64.438,,,1626.727864652826,2522.7295725036024
6778,1032.9672,23.266,148.1035,191.12,32.313,,,,1.5771,,,-63.813,,,1594.8095437421514,2515.174131435747
6779,1033.1196,23.266,148.1066,189.37,36.125,,,,1.6084,,,-63.938,,,1609.5474467972751,2588.7961134287375
6780,1033.272,23.266,148.1041,187.75,38.438,,,,1.6211,,,-63.313,,,1623.4354194407456,2631.7511584553927
6781,1033.4244,23.266,148.1035,187.5,40.156,,,,1.6035,,,-62.688,,,1625.6,2606.6495999999997
6782,1033.5768,23.266,148.1066,188.5,36.438,,,,1.5742,,,-62.344,,,1616.976127320955,2545.4438196286474
6783,1033.7292,23.266,148.1041,188.75,38.0,,,,1.5361,,,-59.688,,,1614.8344370860927,2480.547178807947
6784,1033.8816,23.266,148.1002,190.75,37.656,,,,1.5684,,,-61.688,,,1597.903014416776,2506.1510878112713
6785,1034.0341,23.266,148.1026,184.12,43.031,,,,1.6602,,,-61.938,,,1655.4421029763198,2748.364979361286
6786,1034.1864,23.266,148.1035,182.37,43.063,,,,1.7568,,,-62.063,,,1671.3275209738442,2936.1881888468492
6787,1034.3387,23.266,148.1066,182.12,43.0,,,,1.8066,,,-63.094,,,1673.6217878321986,3023.56512189765
6788,1034.4912,23.266,148.1072,182.75,37.844,,,,1.8271,,,-63.188,,,1667.8522571819426,3047.3328590971273
6789,1034.6436,23.266,148.1041,183.12,33.969,,,,1.8555,,,-65.438,,,1664.4823066841416,3088.4469200524245
6790,1034.796,23.266,148.1035,182.12,34.625,,,,1.835,,,-63.313,,,1673.6217878321986,3071.0959806720844
6791,1034.9484,23.266,148.1066,178.12,37.563,,,,1.7734,,,-63.313,,,1711.205928587469,3034.6525937570177
6792,1035.1008,23.266,148.1041,177.75,37.906,,,,1.7139,,,-63.688,,,1714.7679324894514,2938.9407594936706
6793,1035.2532,23.266,148.1066,178.5,33.75,,,,1.6621,,,-63.469,,,1707.563025210084,2838.1405042016804
6794,1035.4056,23.266,148.1072,178.5,32.125,,,,1.6064,,,-63.719,,,1707.563025210084,2743.029243697479
6795,1035.558,23.266,148.1008,179.5,32.75,,,,1.5596,,,-63.719,,,1698.050139275766,2648.2789972144847
6796,1035.7104,23.266,148.1059,180.12,32.125,,,,1.5488,,,-63.594,,,1692.205196535643,2620.887408394404
6797,1035.8628,23.266,148.1072,180.37,32.438,,,,1.5508,,,-63.594,,,1689.8597327715252,2620.6344735820812
6798,1036.0153,23.266,148.1072,181.75,31.453,,,,1.543,,,-63.344,,,1677.0288858321871,2587.6555708390647
6799,1036.1676,23.266,148.1072,182.37,35.219,,,,1.5361,,,-63.844,,,1671.3275209738442,2567.326204967922
6800,1036.3199,23.266,148.1041,184.0,34.219,,,,1.5264,,,-63.5,,,1656.5217391304348,2528.5147826086954
6801,1036.4724,23.266,148.1066,185.75,33.313,,,,1.5205,,,-63.719,,,1640.915208613728,2495.0115746971733
6802,1036.6248,23.266,148.1105,187.37,33.063,,,,1.498,,,-63.969,,,1626.727864652826,2436.8383412499334
6803,1036.7772,23.266,148.1047,188.37,34.063,,,,1.4873,,,-63.719,,,1618.0920528746615,2406.588310240484
6804,1036.9296,23.266,148.1035,190.37,36.625,,,,1.4746,,,-63.844,,,1601.0926091295896,2360.9711614224925
6805,1037.082,23.266,148.1096,192.5,32.531,,,,1.4678,,,-62.094,,,1583.3766233766235,2324.080207792208
6806,1037.2344,23.266,148.1081,194.12,31.0,,,,1.4629,,,-63.438,,,1570.1627859056252,2296.991139501339
6807,1037.3868,23.266,148.1072,196.0,30.703,,,,1.4619,,,-63.469,,,1555.1020408163265,2273.4036734693877
6808,1037.5392,23.266,148.1072,196.75,33.531,,,,1.4619,,,-62.719,,,1549.174078780178,2264.737585768742
6809,1037.6917,23.266,148.1072,198.0,34.375,,,,1.4561,,,-62.969,,,1539.3939393939395,2241.511515151515
6810,1037.844,23.266,148.1105,198.37,33.063,,,,1.4473,,,-62.594,,,1536.5226596763623,2223.809245349599
6811,1037.9965,23.266,148.1047,198.75,36.219,,,,1.4443,,,-63.75,,,1533.5849056603774,2214.956679245283
6812,1038.1488,23.266,148.1096,199.75,36.906,,,,1.4424,,,-63.594,,,1525.9073842302878,2200.9688110137668
6813,1038.3011,23.266,148.1047,200.37,40.125,,,,1.4443,,,-62.688,,,1521.185806258422,2197.048659979039
6814,1038.4536,23.266,148.1096,199.75,38.156,,,,1.4512,,,-63.094,,,1525.9073842302878,2214.3967959949937
6815,1038.606,23.266,148.1081,199.37,39.719,,,,1.458,,,-62.219,,,1528.8157696744745,2229.013392185384
6816,1038.7584,23.266,148.1072,199.37,40.344,,,,1.46,,,-62.219,,,1528.8157696744745,2232.0710237247326
6817,1038.9108,23.266,148.1072,199.0,43.281,,,,1.457,,,-61.875,,,1531.6582914572864,2231.6261306532665
6818,1039.0632,23.266,148.1105,199.5,47.063,,,,1.4629,,,-61.75,,,1527.8195488721803,2235.047218045113
6819,1039.2156,23.266,148.1081,199.37,47.938,,,,1.4814,,,-62.0,,,1528.8157696744745,2264.7876811957667
6820,1039.368,23.266,148.1105,199.12,42.844,,,,1.5049,,,-62.125,,,1530.7352350341503,2303.6034552028927
6821,1039.5204,23.266,148.1111,199.0,39.0,,,,1.5166,,,-63.125,,,1531.6582914572864,2322.9129648241205
6822,1039.6729,23.266,148.1081,198.75,36.156,,,,1.5225,,,-62.969,,,1533.5849056603774,2334.8830188679244
6823,1039.8252,23.266,148.1105,199.0,39.0,,,,1.5303,,,-63.438,,,1531.6582914572864,2343.8966834170856
6824,1039.9775,23.266,148.1047,199.0,40.063,,,,1.5596,,,-64.063,,,1531.6582914572864,2388.774271356784
6825,1040.13,23.266,148.1096,199.12,43.938,,,,1.5977,,,-63.438,,,1530.7352350341503,2445.655685014062
6826,1040.2823,23.266,148.1111,199.5,43.719,,,,1.6279,,,-63.688,,,1527.8195488721803,2487.1374436090223
6827,1040.4348,23.266,148.1081,199.5,41.531,,,,1.5791,,,-61.438,,,1527.8195488721803,2412.57984962406
6828,1040.5872,23.266,148.1105,199.5,38.969,,,,1.5205,,,-63.094,,,1527.8195488721803,2323.04962406015
6829,1040.7396,23.266,148.1111,199.5,36.375,,,,1.459,,,-63.094,,,1527.8195488721803,2229.0887218045114
6830,1040.892,23.266,148.1081,199.12,37.0,,,,1.4492,,,-62.344,,,1530.7352350341503,2218.341502611491
6831,1041.0444,23.266,148.1136,199.5,34.75,,,,1.4521,,,-63.125,,,1527.8195488721803,2218.546766917293
6832,1041.1968,23.266,148.1087,200.12,36.969,,,,1.4551,,,-63.125,,,1523.0861483110134,2216.2426544073555
6833,1041.3492,23.266,148.1105,200.37,33.375,,,,1.4531,,,-65.625,,,1521.185806258422,2210.435095074113
6834,1041.5016,23.266,148.1111,200.5,33.031,,,,1.4473,,,-64.563,,,1520.1995012468828,2200.1847381546136
6835,1041.6541,23.266,148.1081,200.12,32.094,,,,1.4492,,,-64.188,,,1523.0861483110134,2207.256446132321
6836,1041.8064,23.266,148.1105,200.0,35.344,,,,1.46,,,-64.688,,,1524.0,2225.04
6837,1041.9587,23.266,148.1111,200.37,37.313,,,,1.5088,,,-63.781,,,1521.185806258422,2295.165144482707
6838,1042.1112,23.266,148.1081,200.0,38.25,,,,1.5986,,,-63.625,,,1524.0,2436.2664
6839,1042.2635,23.266,148.1136,200.37,37.219,,,,1.6865,,,-63.375,,,1521.185806258422,2565.4798622548287
6840,1042.416,23.266,148.1087,200.5,37.188,,,,1.7266,,,-62.719,,,1520.1995012468828,2624.7764588528676
6841,1042.5684,23.266,148.1105,200.75,38.125,,,,1.6807,,,-63.313,,,1518.3063511830635,2551.817484433375
6842,1042.7208,23.266,148.1111,200.12,36.875,,,,1.584,,,-63.281,,,1523.0861483110134,2412.5684589246453
6843,1042.8732,23.266,148.1111,199.0,35.563,,,,1.4941,,,-63.781,,,1531.6582914572864,2288.4506532663318
6844,1043.0256,23.266,148.1081,198.75,35.813,,,,1.4512,,,-63.906,,,1533.5849056603774,2225.5384150943396
6845,1043.178,23.266,148.1105,199.37,37.031,,,,1.4385,,,-63.781,,,1528.8157696744745,2199.2014846767315
6846,1043.3304,23.266,148.1111,199.75,36.531,,,,1.4307,,,-63.906,,,1525.9073842302878,2183.1156946182728
6847,1043.4828,23.266,148.1111,199.5,35.688,,,,1.4326,,,-63.313,,,1527.8195488721803,2188.7542857142857
6848,1043.6353,23.266,148.1111,199.37,34.813,,,,1.4355,,,-63.438,,,1528.8157696744745,2194.6150373677083
6849,1043.7876,23.266,148.1145,198.75,33.156,,,,1.4443,,,-61.688,,,1533.5849056603774,2214.956679245283
6850,1043.9399,23.266,148.1117,198.12,33.188,,,,1.4424,,,-62.438,,,1538.4615384615383,2219.076923076923
6851,1044.0924,23.266,148.1111,198.0,35.125,,,,1.4395,,,-63.313,,,1539.3939393939395,2215.957575757576
6852,1044.2448,23.266,148.1111,198.37,37.031,,,,1.4355,,,-62.938,,,1536.5226596763623,2205.678277965418
6853,1044.3972,23.266,148.1111,198.37,33.125,,,,1.4297,,,-63.344,,,1536.5226596763623,2196.766446539295
6854,1044.5496,23.266,148.1111,198.37,30.516,,,,1.4229,,,-63.094,,,1536.5226596763623,2186.318092453496
6855,1044.702,23.266,148.1081,198.12,30.5,,,,1.418,,,-63.594,,,1538.4615384615383,2181.5384615384614
6856,1044.8544,23.266,148.1105,197.75,33.438,,,,1.4189,,,-64.875,,,1541.3400758533503,2187.0074336283187
6857,1045.0068,23.266,148.1111,197.37,34.094,,,,1.4141,,,-63.875,,,1544.3076455388357,2183.8054415564675
6858,1045.1592,23.266,148.1111,197.37,35.031,,,,1.4141,,,-63.875,,,1544.3076455388357,2183.8054415564675
6859,1045.3116,23.266,148.1111,197.75,33.719,,,,1.416,,,-63.375,,,1541.3400758533503,2182.537547408344
6860,1045.464,23.266,148.1145,198.0,34.688,,,,1.4219,,,-63.969,,,1539.3939393939395,2188.8642424242425
6861,1045.6165,23.266,148.1117,198.0,33.781,,,,1.4229,,,-63.844,,,1539.3939393939395,2190.4036363636365
6862,1045.7688,23.266,148.1111,198.0,33.781,,,,1.4199,,,-63.625,,,1539.3939393939395,2185.7854545454547
6863,1045.9211,23.266,148.1145,198.0,33.75,,,,1.418,,,-63.719,,,1539.3939393939395,2182.860606060606
6864,1046.0736,23.266,148.1087,197.75,32.375,,,,1.4121,,,-63.469,,,1541.3400758533503,2176.5263211125157
6865,1046.226,23.266,148.1105,198.12,28.219,,,,1.416,,,-64.125,,,1538.4615384615383,2178.461538461538
6866,1046.3784,23.266,148.1145,198.0,29.797,,,,1.416,,,0.0,,,1539.3939393939395,2179.7818181818184
6867,1046.5308,23.266,148.1117,198.0,33.688,,,,1.417,,,-63.5,,,1539.3939393939395,2181.3212121212123
6868,1046.6832,23.266,148.1111,198.0,36.906,,,,1.4141,,,-64.063,,,1539.3939393939395,2176.85696969697
6869,1046.8356,23.266,148.1111,198.0,32.5,,,,1.417,,,-63.125,,,1539.3939393939395,2181.3212121212123
6870,1046.988,23.266,148.1142,198.0,28.047,,,,1.4209,,,-63.125,,,1539.3939393939395,2187.3248484848486
6871,1047.1404,23.266,148.1087,198.0,27.766,,,,1.4209,,,-61.969,,,1539.3939393939395,2187.3248484848486
6872,1047.2928,23.266,148.1136,198.0,29.688,,,,1.418,,,-61.938,,,1539.3939393939395,2182.860606060606
6873,1047.4452,23.266,148.1117,197.75,30.609,,,,1.416,,,-63.469,,,1541.3400758533503,2182.537547408344
6874,1047.5977,23.266,148.1111,198.0,30.906,,,,1.418,,,-63.094,,,1539.3939393939395,2182.860606060606
6875,1047.75,23.266,148.1111,198.0,29.578,,,,1.4219,,,-63.219,,,1539.3939393939395,2188.8642424242425
6876,1047.9023,23.266,148.1111,198.0,30.188,,,,1.4209,,,-63.75,,,1539.3939393939395,2187.3248484848486
6877,1048.0548,23.266,148.1111,198.0,31.703,,,,1.417,,,-65.0,,,1539.3939393939395,2181.3212121212123
6878,1048.2072,23.266,148.1111,198.0,33.313,,,,1.415,,,-63.719,,,1539.3939393939395,2178.2424242424245
6879,1048.3596,23.266,148.1145,198.0,32.719,,,,1.416,,,-63.313,,,1539.3939393939395,2179.7818181818184
6880,1048.512,23.266,148.1117,197.75,30.531,,,,1.418,,,-63.719,,,1541.3400758533503,2185.620227560051
6881,1048.6644,23.266,148.1111,198.0,29.922,,,,1.416,,,-63.219,,,1539.3939393939395,2179.7818181818184
6882,1048.8168,23.266,148.1111,198.0,29.891,,,,1.4199,,,-63.344,,,1539.3939393939395,2185.7854545454547
6883,1048.9692,23.266,148.1145,198.0,29.594,,,,1.4219,,,-63.469,,,1539.3939393939395,2188.8642424242425
6884,1049.1216,23.266,148.1117,197.75,31.078,,,,1.4229,,,-62.969,,,1541.3400758533503,2193.172793931732
6885,1049.274,23.266,148.1111,198.0,28.563,,,,1.4219,,,-63.594,,,1539.3939393939395,2188.8642424242425
6886,1049.4264,23.266,148.1145,197.75,30.109,,,,1.4219,,,-63.125,,,1541.3400758533503,2191.6314538558786
6887,1049.5789,23.266,148.1117,198.0,28.266,,,,1.4219,,,-63.625,,,1539.3939393939395,2188.8642424242425
6888,1049.7312,23.266,148.1145,198.0,32.938,,,,1.4209,,,-63.375,,,1539.3939393939395,2187.3248484848486
6889,1049.8835,23.266,148.1087,198.0,35.188,,,,1.418,,,-63.0,,,1539.3939393939395,2182.860606060606
6890,1050.036,23.266,148.1136,198.0,36.188,,,,1.418,,,-63.25,,,1539.3939393939395,2182.860606060606
6891,1050.1884,23.266,148.1151,198.0,34.375,,,,1.4199,,,-62.625,,,1539.3939393939395,2185.7854545454547
6892,1050.3408,23.266,148.1117,198.0,31.594,,,,1.4209,,,-62.844,,,1539.3939393939395,2187.3248484848486
6893,1050.4932,23.266,148.1111,197.75,31.281,,,,1.4268,,,-62.094,,,1541.3400758533503,2199.1840202275603
6894,1050.6456,23.266,148.1111,197.75,31.531,,,,1.4199,,,-61.219,,,1541.3400758533503,2188.548773704172
6895,1050.798,23.266,148.1111,198.0,31.844,,,,1.4141,,,-63.375,,,1539.3939393939395,2176.85696969697
6896,1050.9504,23.266,148.1111,198.0,33.438,,,,1.4102,,,-62.875,,,1539.3939393939395,2170.8533333333335
6897,1051.1028,23.266,148.1175,198.0,31.266,,,,1.4131,,,-63.125,,,1539.3939393939395,2175.317575757576
6898,1051.2552,23.266,148.1127,197.75,34.344,,,,1.4131,,,-63.0,,,1541.3400758533503,2178.067661188369
6899,1051.4076,23.266,148.1111,198.0,32.969,,,,1.4121,,,-64.688,,,1539.3939393939395,2173.778181818182
6900,1051.5601,23.266,148.1111,198.0,33.938,,,,1.415,,,-63.031,,,1539.3939393939395,2178.2424242424245
6901,1051.7124,23.266,148.1111,198.12,33.031,,,,1.4141,,,-62.563,,,1538.4615384615383,2175.5384615384614
